epoch,lr-Adam,lr-Adam-1,step,train/kl_loss_epoch,train/kl_loss_step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/kl_loss,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/kl_loss,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
0,,,2299,,496.0,,-0.58203125,,-0.578125,,0.0,,0.0,,3184.0,,0.1962890625,,3680.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2349,,498.0,,-0.58984375,,-0.5859375,,0.0,,0.0,,3280.0,,0.2021484375,,3776.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2399,,484.0,,-0.58984375,,-0.58203125,,0.0,,0.0,,3168.0,,0.1953125,,3648.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2449,,496.0,,-0.59765625,,-0.59375,,0.0,,0.0,,3136.0,,0.193359375,,3632.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2499,,490.0,,-0.59375,,-0.5859375,,0.0,,0.0,,3136.0,,0.193359375,,3632.0,,0.0,,-0.001953125,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
