lr-Adam,lr-Adam-1,step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
,,30555,,,,,,,,,,,4,0.05747051164507866,3607.722412109375,-26806.57421875,-30414.3359375,0.03919009119272232,-2.839724540710449,1.0,0.9926512241363525,-0.0235882718116045,-0.03919009119272232,32.05257797241211,0.8680081367492676,0.05745979771018028,3607.722412109375,-26809.580078125,-30417.3359375,0.039273325353860855,-2.839724540710449,1.0,0.9926101565361023,-0.0235882718116045,-0.039273325353860855,32.054359436035156,0.8680574893951416
0.00045,0.00045,30599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30599,1.0584917068481445,-0.16293524205684662,-0.0460096038877964,3552.53662109375,-24646.14453125,-28714.109375,0.06352895498275757,0.10308549553155899,-2.8409454822540283,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30620,,,,,,,,,,,4,0.05995592474937439,3580.174072265625,-26137.185546875,-29717.462890625,0.10096688568592072,-2.8399362564086914,1.0,0.9864599108695984,-0.07380791008472443,-0.10096688568592072,31.884523391723633,0.8556745052337646,0.05996327847242355,3580.174072265625,-26135.126953125,-29715.41015625,0.1011056900024414,-2.8399362564086914,1.0,0.9863902926445007,-0.07380791008472443,-0.1011056900024414,31.88406753540039,0.855601966381073
0.00045,0.00045,30649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30649,1.0284197330474854,0.04097660258412361,0.09767837822437286,3639.06689453125,-26677.92578125,-30079.943359375,0.058663494884967804,-0.04740974307060242,-2.83858060836792,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30685,,,,,,,,,,,4,0.05737913027405739,3502.166015625,-26937.126953125,-30439.29296875,0.007941500283777714,-2.8376455307006836,1.0,1.0098991394042969,-0.025711944326758385,-0.007941500283777714,32.04847717285156,0.8699237108230591,0.05735330283641815,3502.166015625,-26944.35546875,-30446.525390625,0.007920225150883198,-2.8376455307006836,1.0,1.009919285774231,-0.025711944326758385,-0.007920225150883198,32.04963302612305,0.8699536919593811
0.00045,0.00045,30699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30699,0.9795464277267456,0.057435862720012665,0.01274202298372984,3605.45361328125,-27000.9140625,-30721.61328125,0.05637090653181076,0.02304910682141781,-2.8380508422851562,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
0.00045,0.00045,30749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30749,0.9867955446243286,0.24531997740268707,0.2181849181652069,3558.376708984375,-27178.58203125,-29888.578125,0.059346769005060196,-0.1696760505437851,-2.838717222213745,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
,,30750,,,,,,,,,,,4,0.05640622228384018,3588.273193359375,-27124.0078125,-30712.095703125,-0.1882532685995102,-2.838667392730713,1.0,1.0085350275039673,0.17129644751548767,0.1882532685995102,32.251564025878906,0.8750177025794983,0.056433577090501785,3588.273193359375,-27116.349609375,-30704.4296875,-0.18824678659439087,-2.838667392730713,1.0,1.0085313320159912,0.17129644751548767,0.18824678659439087,32.250877380371094,0.8749969005584717
0.00045,0.00045,30799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30799,1.0121543407440186,-0.25459611415863037,-0.23052962124347687,3567.798828125,-24794.6875,-29537.8515625,0.06059817224740982,0.23507311940193176,-2.8391430377960205,5000.0,4,,,,,,,,,,,,,,,,,,,,,,,,
