lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
,,6599,672.1947631835938,18090.64453125,17418.44921875,0.2769850790500641,0.0,-0.015538008883595467,0.0,0.0,-0.11376953125,-0.1279296875,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6649,700.7679443359375,18542.87890625,17842.111328125,0.28343018889427185,0.0,-0.015652459114789963,0.0,0.0,-0.1103515625,-0.11669921875,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6699,606.6826782226562,18045.14453125,17438.4609375,0.27744758129119873,0.0,-0.015766901895403862,0.0,0.0,-0.10693359375,-0.12353515625,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6749,630.970458984375,18099.814453125,17468.84375,0.27798476815223694,0.0,-0.01588144153356552,0.0,0.0,-0.1142578125,-0.1064453125,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6799,623.3443603515625,17385.7734375,16762.4296875,0.2674577236175537,0.0,-0.015995997935533524,0.0,0.0,-0.10400390625,-0.10595703125,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6849,704.0650634765625,18336.201171875,17632.13671875,0.2805984914302826,0.0,-0.016110680997371674,0.0,0.0,-0.1064453125,-0.1142578125,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6899,628.4285888671875,17768.59375,17140.166015625,0.2732929587364197,0.0,-0.01622515171766281,0.0,0.0,-0.1025390625,-0.1025390625,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6935,,,,,,,,,,,16,647.5615844726562,17874.58984375,17227.025390625,0.2743256688117981,0.0,-0.01584257371723652,0.0,0.0,-0.10643094778060913,-0.10991354286670685,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6949,605.4313354492188,17403.302734375,16797.87109375,0.268235981464386,0.0,-0.01633971743285656,0.0,0.0,-0.10546875,-0.109375,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,6999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6999,637.54931640625,17570.486328125,16932.9375,0.2703453302383423,0.0,-0.016454339027404785,0.0,0.0,-0.09619140625,-0.09375,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7049,614.6143798828125,17611.591796875,16996.9765625,0.2713880240917206,0.0,-0.016568776220083237,0.0,0.0,-0.11083984375,-0.1142578125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7099,730.468994140625,18320.232421875,17589.763671875,0.28036507964134216,0.0,-0.016683191061019897,0.0,0.0,-0.09765625,-0.111328125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7149,702.590576171875,17833.638671875,17131.048828125,0.27356255054473877,0.0,-0.01679747737944126,0.0,0.0,-0.107421875,-0.10986328125,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7199,645.19580078125,17514.3203125,16869.125,0.2697140574455261,0.0,-0.016911769285798073,0.0,0.0,-0.10302734375,-0.1123046875,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7249,691.196044921875,17279.892578125,16588.697265625,0.2655888795852661,0.0,-0.017026085406541824,0.0,0.0,-0.11083984375,-0.1005859375,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7299,665.407958984375,17566.908203125,16901.5,0.2703626751899719,0.0,-0.017140261828899384,0.0,0.0,-0.10498046875,-0.1171875,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7343,,,,,,,,,,,17,650.2865600585938,17704.640625,17054.3515625,0.27239716053009033,0.0,-0.016776807606220245,0.0,0.0,-0.10643573850393295,-0.11014093458652496,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7349,631.7337646484375,16908.087890625,16276.3544921875,0.2610684931278229,0.0,-0.017254823818802834,0.0,0.0,-0.11474609375,-0.115234375,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7399,613.4173583984375,17472.640625,16859.22265625,0.2698916494846344,0.0,-0.017368992790579796,0.0,0.0,-0.10546875,-0.11279296875,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7449,691.071044921875,18375.4921875,17684.421875,0.28234636783599854,0.0,-0.017483239993453026,0.0,0.0,-0.10546875,-0.11474609375,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7499,661.560791015625,17503.287109375,16841.7265625,0.2697920799255371,0.0,-0.017597366124391556,0.0,0.0,-0.10302734375,-0.1123046875,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7549,558.326904296875,16828.57421875,16270.2470703125,0.2613065838813782,0.0,-0.017711741849780083,0.0,0.0,-0.10205078125,-0.1123046875,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7599,676.5234985351562,17896.19140625,17219.66796875,0.2756199836730957,0.0,-0.01782592572271824,0.0,0.0,-0.109375,-0.12158203125,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7649,625.2843627929688,17314.755859375,16689.470703125,0.2677541673183441,0.0,-0.017939867451786995,0.0,0.0,-0.10009765625,-0.1171875,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7699,692.1265258789062,17693.416015625,17001.2890625,0.2725086510181427,0.0,-0.018054142594337463,0.0,0.0,-0.10302734375,-0.0791015625,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7749,666.0932006835938,17496.6484375,16830.5546875,0.2700313329696655,0.0,-0.018168270587921143,0.0,0.0,-0.1044921875,-0.10009765625,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7751,,,,,,,,,,,18,654.9749755859375,17574.31640625,16919.33984375,0.2710356116294861,0.0,-0.017709312960505486,0.0,0.0,-0.10626818984746933,-0.1093941479921341,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7799,631.7577514648438,16982.3046875,16350.546875,0.2629208564758301,0.0,-0.018282314762473106,0.0,0.0,-0.109375,-0.09912109375,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7849,758.0445556640625,18189.146484375,17431.1015625,0.27919015288352966,0.0,-0.018396280705928802,0.0,0.0,-0.1064453125,-0.099609375,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7899,617.2066650390625,16824.73828125,16207.53125,0.2609425187110901,0.0,-0.018510323017835617,0.0,0.0,-0.10009765625,-0.10009765625,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7949,666.0068969726562,17524.1015625,16858.09375,0.2707684636116028,0.0,-0.018624523654580116,0.0,0.0,-0.10400390625,-0.10595703125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7999,688.6093139648438,17508.48046875,16819.87109375,0.27027708292007446,0.0,-0.01873859390616417,0.0,0.0,-0.1025390625,-0.111328125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8049,649.2056274414062,17314.873046875,16665.66796875,0.26804912090301514,0.0,-0.018852634355425835,0.0,0.0,-0.10498046875,-0.11474609375,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8099,684.7003173828125,17897.115234375,17212.4140625,0.276316374540329,0.0,-0.018966594710946083,0.0,0.0,-0.09765625,-0.11767578125,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8149,696.0811157226562,18097.4765625,17401.39453125,0.2792259752750397,0.0,-0.019080739468336105,0.0,0.0,-0.1123046875,-0.12255859375,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8159,,,,,,,,,,,19,,,,,,,,,,,0.2677989900112152,688.5623779296875,17325.453125,16636.783203125,0.10517819970846176,-0.019108088687062263,1.0,1.08574378490448,-0.13569645583629608,-0.10517819970846176,19.107921600341797,0.33201587200164795,0.2681157886981964,688.5623779296875,17346.615234375,16657.947265625,0.10444645583629608,-0.019108088687062263,1.0,1.08574378490448,-0.13569645583629608,-0.10444645583629608,19.114521026611328,0.33171334862709045
,,8159,,,,,,,,,,,19,660.18603515625,17434.90234375,16774.71484375,0.26953116059303284,0.0,-0.01864044740796089,0.0,0.0,-0.10633042454719543,-0.11037789285182953,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8199,647.5986938476562,17289.607421875,16642.0078125,0.2679390013217926,0.0,-0.019194819033145905,0.0,0.0,-0.1083984375,-0.12158203125,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8249,696.1001586914062,17333.302734375,16637.203125,0.2679483890533447,0.0,-0.01930887997150421,0.0,0.0,-0.10546875,-0.10693359375,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8299,653.6835327148438,17487.81640625,16834.1328125,0.2709769010543823,0.0,-0.0194231066852808,0.0,0.0,-0.11083984375,-0.1123046875,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8349,647.0804443359375,17005.46875,16358.388671875,0.2639389634132385,0.0,-0.019537031650543213,0.0,0.0,-0.1015625,-0.09326171875,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8399,688.034423828125,17606.2578125,16918.22265625,0.27239668369293213,0.0,-0.019650854170322418,0.0,0.0,-0.10107421875,-0.1103515625,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8449,610.04296875,17114.51953125,16504.4765625,0.26628759503364563,0.0,-0.019764723256230354,0.0,0.0,-0.107421875,-0.10986328125,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8499,704.360595703125,17288.822265625,16584.4609375,0.2675653100013733,0.0,-0.01987854763865471,0.0,0.0,-0.107421875,-0.11962890625,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8549,695.0845336914062,17322.064453125,16626.98046875,0.26828238368034363,0.0,-0.019992323592305183,0.0,0.0,-0.09912109375,-0.10986328125,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8567,,,,,,,,,,,20,663.8295288085938,17285.8125,16621.984375,0.26790741086006165,0.0,-0.01957099139690399,0.0,0.0,-0.10638786852359772,-0.11051671952009201,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8599,701.944580078125,17265.509765625,16563.564453125,0.26741498708724976,0.0,-0.02010621689260006,0.0,0.0,-0.10107421875,-0.11572265625,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8649,690.7740478515625,17035.259765625,16344.486328125,0.2642202377319336,0.0,-0.02022012136876583,0.0,0.0,-0.10595703125,-0.11328125,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8699,712.5518798828125,17562.36328125,16849.810546875,0.2718570828437805,0.0,-0.020333856344223022,0.0,0.0,-0.10205078125,-0.1025390625,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8749,695.2369995117188,17201.90625,16506.669921875,0.2668077349662781,0.0,-0.02044776640832424,0.0,0.0,-0.11572265625,-0.1142578125,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8799,631.3131103515625,16654.166015625,16022.853515625,0.2596565783023834,0.0,-0.020561419427394867,0.0,0.0,-0.1025390625,-0.10791015625,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8849,662.9824829101562,17298.87109375,16635.888671875,0.2689013183116913,0.0,-0.020675236359238625,0.0,0.0,-0.10888671875,-0.1162109375,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8899,693.7181396484375,16854.53125,16160.8134765625,0.26188212633132935,0.0,-0.020788932219147682,0.0,0.0,-0.10546875,-0.10595703125,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8949,599.571044921875,16883.84765625,16284.27734375,0.2638087868690491,0.0,-0.020902836695313454,0.0,0.0,-0.10693359375,-0.10888671875,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8975,,,,,,,,,,,21,670.3762817382812,17151.884765625,16481.5078125,0.26646891236305237,0.0,-0.02049999311566353,0.0,0.0,-0.10628733783960342,-0.11033480614423752,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,8999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8999,687.3609619140625,17278.130859375,16590.76953125,0.26846975088119507,0.0,-0.021016769111156464,0.0,0.0,-0.10107421875,-0.109375,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9049,660.30322265625,17318.15234375,16657.849609375,0.26955264806747437,0.0,-0.021130353212356567,0.0,0.0,-0.1044921875,-0.1142578125,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9099,623.3892822265625,16716.205078125,16092.81640625,0.26119285821914673,0.0,-0.021244172006845474,0.0,0.0,-0.10888671875,-0.11669921875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9149,709.2471923828125,16660.044921875,15950.796875,0.25915321707725525,0.0,-0.02135792374610901,0.0,0.0,-0.10498046875,-0.10595703125,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9199,645.5115966796875,16767.478515625,16121.966796875,0.2617914080619812,0.0,-0.021471602842211723,0.0,0.0,-0.1064453125,-0.10205078125,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9249,600.3221435546875,16297.52734375,15697.205078125,0.25553011894226074,0.0,-0.02158544585108757,0.0,0.0,-0.10595703125,-0.10498046875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9299,636.9642333984375,16958.849609375,16321.884765625,0.26493966579437256,0.0,-0.021699268370866776,0.0,0.0,-0.10107421875,-0.0966796875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9349,663.7699584960938,17000.33984375,16336.5703125,0.2652400732040405,0.0,-0.021813035011291504,0.0,0.0,-0.10546875,-0.1123046875,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9383,,,,,,,,,,,22,664.7340087890625,17005.318359375,16340.5908203125,0.26502591371536255,0.0,-0.02142847329378128,0.0,0.0,-0.10584453493356705,-0.11044969409704208,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9399,647.2481689453125,16601.17578125,15953.927734375,0.259609192609787,0.0,-0.021926825866103172,0.0,0.0,-0.10791015625,-0.109375,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9449,683.45068359375,16407.59765625,15724.146484375,0.25626105070114136,0.0,-0.02204047329723835,0.0,0.0,-0.1064453125,-0.10791015625,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9499,720.3917236328125,17157.369140625,16436.9765625,0.2669817805290222,0.0,-0.022154202684760094,0.0,0.0,-0.10400390625,-0.11474609375,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9549,656.077392578125,17000.5859375,16344.5087890625,0.26568272709846497,0.0,-0.02226787805557251,0.0,0.0,-0.115234375,-0.107421875,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9599,666.1806640625,16462.21484375,15796.033203125,0.2575798034667969,0.0,-0.022381458431482315,0.0,0.0,-0.099609375,-0.0986328125,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9649,645.757568359375,16407.80078125,15762.0439453125,0.25715452432632446,0.0,-0.022495077922940254,0.0,0.0,-0.1044921875,-0.1103515625,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9699,615.5445556640625,16660.630859375,16045.0859375,0.2614586651325226,0.0,-0.022608624771237373,0.0,0.0,-0.107421875,-0.10205078125,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9749,732.6991577148438,17189.20703125,16456.5078125,0.26767680048942566,0.0,-0.022722231224179268,0.0,0.0,-0.10400390625,-0.1142578125,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9791,,,,,,,,,,,23,668.73388671875,16904.05078125,16235.31640625,0.2641165256500244,0.0,-0.022356415167450905,0.0,0.0,-0.10631845146417618,-0.11018640547990799,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9799,687.654541015625,17410.12109375,16722.466796875,0.2717238664627075,0.0,-0.022835658863186836,0.0,0.0,-0.10595703125,-0.11376953125,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9849,661.5328369140625,16496.943359375,15835.41015625,0.2585756182670593,0.0,-0.022949162870645523,0.0,0.0,-0.109375,-0.11962890625,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9899,611.2244873046875,16413.9453125,15802.7216796875,0.2581700086593628,0.0,-0.023062927648425102,0.0,0.0,-0.10546875,-0.1142578125,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9949,650.0964965820312,16620.869140625,15970.7734375,0.26075708866119385,0.0,-0.023176414892077446,0.0,0.0,-0.103515625,-0.1171875,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9999,732.4769897460938,16739.486328125,16007.009765625,0.2613784670829773,0.0,-0.023289773613214493,0.0,0.0,-0.11474609375,-0.119140625,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10049,638.3820190429688,17076.703125,16438.3203125,0.26788872480392456,0.0,-0.023403318598866463,0.0,0.0,-0.10205078125,-0.11083984375,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10099,699.9624633789062,16673.0390625,15973.076171875,0.26103517413139343,0.0,-0.023516830056905746,0.0,0.0,-0.10546875,-0.111328125,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,10149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10149,697.7598876953125,17432.65625,16734.896484375,0.27246952056884766,0.0,-0.02363055944442749,0.0,0.0,-0.10595703125,-0.103515625,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,10199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
