lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
4.5e-06,4.5e-06,263799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263799,2552.450927734375,-30699.158203125,-33381.8828125,0.04667104780673981,0.03370398283004761,-0.5938892364501953,3865.2685546875,0.9957849979400635,-0.017615826800465584,-0.026383496820926666,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,263849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263849,2549.6884765625,-30849.328125,-33412.87890625,0.04646685719490051,0.0027723158709704876,-0.5940018892288208,5000.0,1.0017271041870117,-0.022690963000059128,-0.019627848640084267,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,263899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263899,2504.21875,-30659.16015625,-33278.94140625,0.04765204340219498,0.02311241440474987,-0.5941145420074463,5000.0,0.994560718536377,0.002730161417275667,-0.008368209935724735,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,263949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263949,2496.76708984375,-31035.580078125,-33470.7109375,0.04609321057796478,-0.012327470816671848,-0.5942263007164001,5000.0,0.9982360005378723,0.004360143095254898,0.0006049055955372751,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263975,,,,,,,,,,,646,2548.448974609375,-30755.6953125,-33331.63671875,0.047063712030649185,0.005532659124583006,-0.5938284397125244,4927.31103515625,1.000718116760254,-0.006876468658447266,-0.005723328795284033,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,263999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263999,2547.619140625,-30658.345703125,-33310.2890625,0.047501109540462494,0.020864689722657204,-0.5943387746810913,5000.0,1.0018665790557861,-0.054291464388370514,-0.050712186843156815,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264049,2500.92041015625,-31030.751953125,-33656.14453125,0.04464515298604965,0.02489452436566353,-0.5944505929946899,5000.0,1.0008525848388672,0.011236949823796749,0.012630756013095379,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264099,2525.197998046875,-31032.431640625,-33501.15625,0.04600735753774643,-0.011294744908809662,-0.594563364982605,5000.0,1.0044118165969849,-0.0059646195732057095,0.002682975260540843,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264149,2538.706298828125,-30829.66796875,-33331.4140625,0.047493305057287216,-0.007391887716948986,-0.5946759581565857,5000.0,1.0028901100158691,0.013551238924264908,0.019148651510477066,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264199,2510.716796875,-30944.935546875,-33370.84375,0.04721788689494133,-0.016961948946118355,-0.5947880744934082,5000.0,0.9983623623847961,0.023074239492416382,0.019697044044733047,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264249,2561.78173828125,-30635.80078125,-33219.8515625,0.04854551702737808,0.0044540707021951675,-0.5949004888534546,5000.0,1.0052541494369507,-0.03777364641427994,-0.027420641854405403,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264299,2548.05078125,-30757.11328125,-33408.109375,0.04701793193817139,0.020588738843798637,-0.595013439655304,5000.0,1.0034968852996826,-0.013773229904472828,-0.0071092150174081326,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264349,2550.67041015625,-30765.302734375,-33397.3203125,0.04716569185256958,0.016269540414214134,-0.5951263308525085,5000.0,1.0012791156768799,-0.01580408215522766,-0.013384825550019741,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264383,,,,,,,,,,,647,2544.552734375,-30821.087890625,-33391.00390625,0.04702683910727501,0.005090921651571989,-0.5947456955909729,4992.4716796875,1.0006706714630127,-0.004831172991544008,-0.00375215127132833,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264399,2566.4287109375,-30763.21484375,-33438.73828125,0.046873848885297775,0.021819114685058594,-0.5952386856079102,5000.0,0.9965553283691406,-0.027705708518624306,-0.03472498059272766,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264449,2519.4873046875,-30830.01171875,-33527.5234375,0.046183422207832336,0.03560466319322586,-0.5953507423400879,5000.0,1.0025280714035034,-0.0026840618811547756,0.0021401215344667435,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264499,2612.220703125,-30638.642578125,-33039.421875,0.050345905125141144,-0.0422886423766613,-0.5954625010490417,5000.0,1.0092766284942627,-0.012730739079415798,0.0055262306705117226,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264549,2593.809814453125,-30677.763671875,-33155.42578125,0.04942628741264343,-0.023229677230119705,-0.5955744981765747,5000.0,1.0004523992538452,-0.023643214255571365,-0.023197093978524208,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264599,2517.20654296875,-30999.6953125,-33659.70703125,0.045241132378578186,0.028561130166053772,-0.5956862568855286,5000.0,0.9971102476119995,-0.017977222800254822,-0.024027056992053986,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264649,2600.361328125,-30841.068359375,-33445.6875,0.047097548842430115,0.0008513694046996534,-0.5957981944084167,5000.0,1.0075854063034058,-0.027150411158800125,-0.012365191243588924,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264699,2528.80224609375,-30892.373046875,-33628.8515625,0.045614130795001984,0.04153503477573395,-0.5959107875823975,5000.0,1.0011496543884277,-0.01668812520802021,-0.014529626816511154,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264749,2508.072265625,-30838.396484375,-33482.4921875,0.046901702880859375,0.027204712852835655,-0.5960236191749573,5000.0,0.9960176944732666,-0.01630917377769947,-0.024454349651932716,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264791,,,,,,,,,,,648,2548.2265625,-30836.21875,-33432.1953125,0.04714241996407509,0.009593673050403595,-0.595661997795105,4986.55029296875,1.0006924867630005,-0.013064672239124775,-0.011943334713578224,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264799,2533.916259765625,-30840.759765625,-33473.96875,0.04702969640493393,0.019858216866850853,-0.5961353778839111,5000.0,1.0026895999908447,-0.040346208959817886,-0.03512369841337204,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264849,2546.782470703125,-30791.400390625,-33399.40625,0.04771276190876961,0.012244252488017082,-0.5962471961975098,5000.0,1.0031027793884277,0.002772765699774027,0.008634272031486034,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264899,2561.379150390625,-30729.74609375,-33370.4609375,0.04801229387521744,0.015866966918110847,-0.5963589549064636,5000.0,1.0001158714294434,-0.023310797289013863,-0.023354632779955864,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264949,2557.4521484375,-31047.34375,-33614.63671875,0.04601646959781647,0.0019682603888213634,-0.5964707136154175,5000.0,1.0002552270889282,-0.015009487979114056,-0.014894804917275906,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,264999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,264999,2555.1162109375,-30895.296875,-33563.1953125,0.04650523141026497,0.022556517273187637,-0.5965827107429504,5000.0,0.99937504529953,-0.03394700959324837,-0.035388801246881485,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265049,2685.282958984375,-30735.255859375,-33224.96484375,0.04940403252840042,-0.03911501169204712,-0.5966957807540894,5000.0,0.9957900047302246,-0.010093013755977154,-0.018834197893738747,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265099,2562.1572265625,-30809.60546875,-33423.66015625,0.0477914996445179,0.010380013845860958,-0.5968089699745178,5000.0,0.9918768405914307,0.016306154429912567,-0.00021015839593019336,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265149,2560.9560546875,-30782.41796875,-33432.1328125,0.04777698963880539,0.01775151491165161,-0.5969216227531433,5000.0,1.0078413486480713,-0.010293551720678806,0.005074296612292528,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265199,2562.82275390625,-30855.630859375,-33533.9375,0.046978093683719635,0.023096978664398193,-0.5970333814620972,5000.0,1.002327561378479,-0.005309069994837046,-0.0009721044334582984,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265199,,,,,,,,,,,649,,,,,,,,,,,0.054763130843639374,2555.8115234375,-30051.41796875,-32607.31640625,0.08216983824968338,-0.5970381498336792,1.0,1.009514570236206,-0.10083640366792679,-0.08216983824968338,37.686500549316406,0.921861469745636,0.05479160696268082,2555.8115234375,-30048.02734375,-32603.919921875,0.08188217878341675,-0.5970381498336792,1.0,1.0096538066864014,-0.10083640366792679,-0.08188217878341675,37.674705505371094,0.9217417240142822
,,265199,,,,,,,,,,,649,2551.612060546875,-30877.8671875,-33482.69921875,0.047178879380226135,0.010823149234056473,-0.5965771079063416,4975.43896484375,1.0006160736083984,-0.01402892917394638,-0.013044241815805435,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265249,2573.321533203125,-30779.701171875,-33373.6640625,0.04838097468018532,0.004127842839807272,-0.5971463918685913,5000.0,0.9954050183296204,-0.020635096356272697,-0.030020272359251976,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265299,2615.5537109375,-30882.234375,-33405.33203125,0.04817161709070206,-0.01849156618118286,-0.5972590446472168,5000.0,0.9964181780815125,0.026506925001740456,0.019045481458306313,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265349,2519.8134765625,-31038.5703125,-33765.046875,0.04520757868885994,0.041332878172397614,-0.5973711013793945,5000.0,1.0018064975738525,-0.02049000933766365,-0.017140772193670273,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265399,2571.691162109375,-30962.5078125,-33386.515625,0.048442475497722626,-0.029536888003349304,-0.5974839329719543,5000.0,0.9994438886642456,0.012749679386615753,0.011346716433763504,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265449,2583.0166015625,-30841.66015625,-33579.171875,0.04688186198472977,0.03089895099401474,-0.5975967645645142,5000.0,0.9902020692825317,-0.00837105605751276,-0.028497690334916115,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265499,2608.03369140625,-30866.396484375,-33469.4921875,0.04785899817943573,-0.0009875650284811854,-0.5977091789245605,5000.0,1.003748893737793,0.0007755711558274925,0.007899974472820759,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265549,2491.994384765625,-31119.173828125,-33742.453125,0.04562506079673767,0.026257233694195747,-0.5978224277496338,5000.0,1.0054073333740234,-0.03351961076259613,-0.022965185344219208,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265599,2599.62744140625,-30815.029296875,-33314.7421875,0.04927131533622742,-0.01998288184404373,-0.597935676574707,5000.0,0.9979085922241211,-0.012543640099465847,-0.01685701683163643,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265607,,,,,,,,,,,650,2551.873046875,-30998.529296875,-33582.7734375,0.04680061712861061,0.0065612210892140865,-0.5974954962730408,4941.67236328125,1.0009279251098633,-0.007091311272233725,-0.005507320165634155,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265649,2490.087890625,-31099.337890625,-33707.5546875,0.04603182524442673,0.023626074194908142,-0.5980483889579773,5000.0,1.0045323371887207,0.016694707795977592,0.02550288289785385,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265699,2510.955078125,-30949.232421875,-33490.671875,0.04790788143873215,0.006096933968365192,-0.5981605648994446,5000.0,0.9930354356765747,0.0030236500315368176,-0.011099944822490215,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265749,2536.9208984375,-31123.44140625,-33588.875,0.04714016616344452,-0.014298035763204098,-0.5982723236083984,5000.0,0.9994196891784668,0.0005919827381148934,-0.0007459826301783323,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265799,2618.373779296875,-30710.298828125,-33392.79296875,0.048841699957847595,0.01282409206032753,-0.5983853936195374,5000.0,1.0034728050231934,-0.026558496057987213,-0.019836146384477615,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265849,2550.75,-31033.42578125,-33629.48828125,0.046913228929042816,0.009062733501195908,-0.5984984636306763,5000.0,1.0090923309326172,-0.008178317919373512,0.009768844582140446,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265899,2532.771484375,-30958.091796875,-33620.32421875,0.04704662039875984,0.025892484933137894,-0.5986109375953674,5000.0,0.9967317581176758,-0.02999071404337883,-0.03677823767066002,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265949,2531.09130859375,-31157.513671875,-33723.953125,0.04623384401202202,0.007069275248795748,-0.5987226963043213,5000.0,1.0039384365081787,0.02560560591518879,0.03328884020447731,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,265999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,265999,2543.0732421875,-31055.13671875,-33599.640625,0.04733232408761978,0.00032880360959097743,-0.5988344550132751,4343.341796875,0.9956884384155273,-0.004294397309422493,-0.013120492920279503,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266015,,,,,,,,,,,651,2546.593994140625,-31033.109375,-33613.47265625,0.04700538516044617,0.006868939381092787,-0.5984146595001221,4951.62646484375,1.000713586807251,-0.0063897366635501385,-0.0052110664546489716,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266049,2545.666259765625,-31133.595703125,-33804.8828125,0.0456678532063961,0.02512451820075512,-0.598946213722229,5000.0,1.0012893676757812,-0.029892202466726303,-0.02737867645919323,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266099,2567.20703125,-30955.8828125,-33582.859375,0.04758530482649803,0.011953587643802166,-0.5990582704544067,5000.0,0.9954694509506226,-0.006806769873946905,-0.016155926510691643,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266149,2607.71484375,-30845.3046875,-33508.36328125,0.04826579988002777,0.011068812571465969,-0.5991700887680054,5000.0,1.0028637647628784,-0.02904374711215496,-0.02347925491631031,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266199,2535.27685546875,-31148.25390625,-33757.7890625,0.04623188078403473,0.01485177781432867,-0.5992825627326965,5000.0,1.0063655376434326,-0.014119206927716732,-0.0016240603290498257,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266249,2479.87841796875,-31183.26953125,-33723.4375,0.04657665640115738,0.012058176100254059,-0.599395751953125,5000.0,1.0046000480651855,-0.0057715787552297115,0.0031971249263733625,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266299,2488.50048828125,-31326.33984375,-33872.234375,0.04538683220744133,0.011478979140520096,-0.5995088219642639,5000.0,1.0051711797714233,-0.015207094140350819,-0.00503699854016304,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266349,2584.18994140625,-31051.755859375,-33635.6484375,0.04742546007037163,-5.973709994577803e-05,-0.5996214151382446,5000.0,0.9981518983840942,-0.027073195204138756,-0.031031791120767593,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266399,2525.48388671875,-31178.1953125,-33747.8515625,0.04654178023338318,0.008834226988255978,-0.5997333526611328,5000.0,0.9963393807411194,0.01606624759733677,0.008333842270076275,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266423,,,,,,,,,,,652,2554.577880859375,-31105.93359375,-33691.57421875,0.04681084305047989,0.006297492887824774,-0.5993306040763855,4956.482421875,1.0005741119384766,-0.006934777367860079,-0.006033529061824083,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266449,2589.49951171875,-31506.44140625,-33976.66796875,0.04468207806348801,-0.023854531347751617,-0.599846363067627,5000.0,1.0075011253356934,0.007610488682985306,0.022417424246668816,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266499,2573.7265625,-31068.4765625,-33796.078125,0.04625135287642479,0.03077535144984722,-0.5999593138694763,5000.0,1.000516414642334,-0.02832799218595028,-0.027518533170223236,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266549,2556.103759765625,-30842.810546875,-33381.78125,0.04977717995643616,-0.0034264607820659876,-0.6000720262527466,5000.0,0.9922900199890137,0.008630631491541862,-0.007133521139621735,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266599,2481.37158203125,-31203.4140625,-33887.234375,0.04560104012489319,0.04048970341682434,-0.6001839637756348,5000.0,1.0000137090682983,-0.02372281439602375,-0.023981384932994843,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266649,2518.880859375,-31068.177734375,-33701.3125,0.047214023768901825,0.02285058982670307,-0.6002962589263916,5000.0,1.0079370737075806,-0.01910650171339512,-0.0034813471138477325,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266699,2520.0302734375,-31259.88671875,-33915.69921875,0.045475900173187256,0.02715652994811535,-0.6004089117050171,5000.0,1.0020568370819092,0.004126823507249355,0.007870471104979515,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266749,2560.01025390625,-31387.103515625,-33934.0,0.045379363000392914,-0.0026223543100059032,-0.6005215048789978,5000.0,1.0109673738479614,0.005165803246200085,0.02682081051170826,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266799,2539.100830078125,-31273.69921875,-33774.01953125,0.046775080263614655,-0.007756008300930262,-0.6006345152854919,5000.0,1.0034171342849731,-0.0022752750664949417,0.004329467657953501,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266831,,,,,,,,,,,653,2553.513916015625,-31172.18359375,-33758.94140625,0.04670799896121025,0.006778196897357702,-0.6002494096755981,4947.4423828125,1.0005836486816406,-0.0075789461843669415,-0.0066727749072015285,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266849,2508.8154296875,-31210.6953125,-33791.828125,0.04668288677930832,0.014463581144809723,-0.6007477641105652,5000.0,1.0028460025787354,0.007449963595718145,0.012616118416190147,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266899,2559.9853515625,-30998.07421875,-33501.5703125,0.049167998135089874,-0.011297588236629963,-0.6008604764938354,5000.0,1.0032135248184204,-0.026601478457450867,-0.020434468984603882,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266949,2546.97265625,-31217.67578125,-33826.1875,0.04650803282856941,0.012308095581829548,-0.6009722352027893,5000.0,0.9974596500396729,-0.004052852280437946,-0.009284158237278461,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,266999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,266999,2565.900390625,-30995.720703125,-33779.734375,0.046952664852142334,0.04786335676908493,-0.6010839939117432,4557.00048828125,0.9970656037330627,-0.02873248979449272,-0.0350792221724987,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
