lr-Adam,lr-Adam-1,step,train/kl_loss_step,train/loss/total_step,train/loss/nll_step,train/loss/rec_step,train/loss/g_step,train/scalars/logvar_step,train/scalars/d_weight_step,train/loss/disc_step,train/logits/real_step,train/logits/fake_step,epoch,train/kl_loss_epoch,train/loss/total_epoch,train/loss/nll_epoch,train/loss/rec_epoch,train/loss/g_epoch,train/scalars/logvar_epoch,train/scalars/d_weight_epoch,train/loss/disc_epoch,train/logits/real_epoch,train/logits/fake_epoch,val/loss/rec,val/kl_loss,val/loss/total,val/loss/nll,val/loss/g,val/scalars/logvar,val/scalars/d_weight,val/loss/disc,val/logits/real,val/logits/fake,val/metrics/psnr,val/metrics/ssim,val_ema/loss/rec,val_ema/kl_loss,val_ema/loss/total,val_ema/loss/nll,val_ema/loss/g,val_ema/scalars/logvar,val_ema/scalars/d_weight,val_ema/loss/disc,val_ema/logits/real,val_ema/logits/fake,val_ema/metrics/psnr,val_ema/metrics/ssim
4.5e-06,4.5e-06,220449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220449,582.212646484375,-6255.158203125,-6891.51953125,0.04618251696228981,0.010829713195562363,-0.4965011477470398,5000.0,0.9998944997787476,-0.007748767733573914,-0.00795973464846611,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220499,572.86083984375,-6255.791015625,-6903.884765625,0.04578648507595062,0.015046622604131699,-0.49661365151405334,5000.0,1.0001205205917358,-0.018384762108325958,-0.01814374513924122,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220549,576.0670166015625,-6251.74951171875,-6872.70556640625,0.04700784385204315,0.008977791294455528,-0.4967261552810669,5000.0,1.000494360923767,-0.005498105194419622,-0.004509397316724062,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220599,568.5875244140625,-6242.69580078125,-6881.51318359375,0.04674390330910683,0.014045963995158672,-0.49683865904808044,5000.0,1.000105857849121,-0.013054847717285156,-0.012893285602331161,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220649,572.8055419921875,-6310.96484375,-6900.0126953125,0.046120163053274155,0.003248458495363593,-0.496951162815094,5000.0,1.0010550022125244,-0.009265873581171036,-0.0071556298062205315,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220699,572.179931640625,-6292.9677734375,-6900.91015625,0.0461500808596611,0.007152405567467213,-0.49706366658210754,5000.0,0.9997431039810181,-0.0035737028811126947,-0.004087462555617094,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220727,,,,,,,,,,,540,571.4509887695312,-6279.36865234375,-6904.4716796875,0.04579627886414528,0.010940601117908955,-0.4966698884963989,4897.2080078125,1.0001277923583984,-0.010743968188762665,-0.010495162568986416,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220749,558.579833984375,-6351.0009765625,-6931.857421875,0.045064423233270645,0.0044554159976542,-0.4971761703491211,5000.0,0.9990857243537903,0.0067805578000843525,0.004952035378664732,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220799,569.73583984375,-6342.8271484375,-6909.5869140625,0.045954473316669464,-0.0005952080828137696,-0.49728867411613464,5000.0,1.001556396484375,0.002084865001961589,0.005197775084525347,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220849,566.2392578125,-6329.91748046875,-6924.5576171875,0.04546205326914787,0.00568022346124053,-0.4974011778831482,5000.0,0.9996113777160645,-0.0043006883934140205,-0.005077783949673176,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220899,554.408447265625,-6355.6328125,-6958.9755859375,0.04424801841378212,0.009786940179765224,-0.49751368165016174,5000.0,1.000969648361206,-0.004808010533452034,-0.0028685173019766808,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220949,554.2235717773438,-6330.7626953125,-6961.2333984375,0.04422767087817192,0.015249453485012054,-0.4976261854171753,5000.0,0.9992907047271729,-0.008081487379968166,-0.009499991312623024,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,220999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,220999,571.3038330078125,-6239.041015625,-6880.3408203125,0.047292474657297134,0.01945893093943596,-0.49773868918418884,3597.12646484375,0.999048113822937,-0.022165413945913315,-0.024069150909781456,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221049,575.222900390625,-6288.052734375,-6928.107421875,0.04558345675468445,0.012966408394277096,-0.4978511929512024,5000.0,1.0016459226608276,-0.019037285819649696,-0.015750421211123466,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221099,582.9036865234375,-6292.365234375,-6900.94873046875,0.04665414243936539,0.005135910585522652,-0.49796369671821594,5000.0,1.0009541511535645,-0.011080230586230755,-0.00917201116681099,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221135,,,,,,,,,,,541,570.5706787109375,-6307.8564453125,-6912.50244140625,0.046014487743377686,0.006952959578484297,-0.49758797883987427,4929.9619140625,1.0001660585403442,-0.007314890623092651,-0.006986652500927448,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221149,572.2429809570312,-6274.1708984375,-6895.5830078125,0.046916283667087555,0.009833776392042637,-0.4980762004852295,5000.0,1.0002307891845703,-0.00541155319660902,-0.004987967200577259,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221199,574.2335205078125,-6388.166015625,-6989.45751953125,0.04349786043167114,0.005411647725850344,-0.49818870425224304,5000.0,1.000815987586975,-0.007165523245930672,-0.005533420015126467,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221249,586.15869140625,-6320.890625,-6927.18359375,0.04587060213088989,0.004026881419122219,-0.4983012080192566,5000.0,1.0000030994415283,-0.005328197963535786,-0.005337919574230909,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221299,566.7263793945312,-6304.35205078125,-6923.45556640625,0.04607202485203743,0.010475436225533485,-0.49841371178627014,5000.0,1.0005621910095215,-0.011929730884730816,-0.010805251076817513,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221349,577.37890625,-6293.166015625,-6906.9755859375,0.04674617201089859,0.01150699146091938,-0.4985262155532837,3165.978759765625,0.9996567368507385,-0.014405899681150913,-0.015092355199158192,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221399,574.5594482421875,-6225.19677734375,-6889.5576171875,0.04745490476489067,0.01796025037765503,-0.49863871932029724,5000.0,1.0010826587677002,-0.024685611948370934,-0.022533148527145386,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221449,590.5531616210938,-6205.58349609375,-6910.029296875,0.04675909876823425,0.022778505459427834,-0.4987512230873108,5000.0,0.9995465278625488,-0.030748775228857994,-0.031655583530664444,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221499,572.9891967773438,-6247.03857421875,-6929.5791015625,0.04609758406877518,0.02191021293401718,-0.49886372685432434,5000.0,0.9993565082550049,-0.023931005969643593,-0.025217987596988678,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221543,,,,,,,,,,,542,572.1854248046875,-6286.40771484375,-6934.00732421875,0.04573262110352516,0.015339496545493603,-0.49850592017173767,4905.23193359375,1.000150442123413,-0.01506786048412323,-0.014772131107747555,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221549,574.6470947265625,-6338.02392578125,-6923.2470703125,0.04639535769820213,0.0021151932887732983,-0.4989762306213379,5000.0,1.0001003742218018,-0.009294113144278526,-0.009093244560062885,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221599,590.375244140625,-6244.2724609375,-6869.36083984375,0.048455119132995605,0.006942588370293379,-0.49908873438835144,5000.0,0.9994237422943115,-0.003969608340412378,-0.005122027825564146,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221649,577.462646484375,-6315.6826171875,-6952.521484375,0.045436907559633255,0.011875184252858162,-0.499201238155365,5000.0,1.0013389587402344,-0.0177568681538105,-0.015078899450600147,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221699,575.794677734375,-6322.1845703125,-6993.13720703125,0.04399547725915909,0.01903151534497738,-0.49931374192237854,5000.0,1.0005230903625488,-0.014451561495661736,-0.013412872329354286,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221749,580.7232055664062,-6344.9462890625,-6972.6630859375,0.04481719434261322,0.00939877424389124,-0.4994262456893921,5000.0,1.0006252527236938,-0.009255501441657543,-0.008031085133552551,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221799,572.4605712890625,-6350.3857421875,-6952.1611328125,0.04563973471522331,0.00586298992857337,-0.49953874945640564,5000.0,0.9994009137153625,-0.006610679440200329,-0.007808919530361891,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221849,577.7048950195312,-6351.47509765625,-6998.52587890625,0.04398585855960846,0.013869167305529118,-0.4996512532234192,5000.0,0.9998381733894348,-0.012311061844229698,-0.012634594924747944,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221899,562.770751953125,-6380.8994140625,-6970.6201171875,0.045082464814186096,0.005390041973441839,-0.49976375699043274,5000.0,1.0013595819473267,-0.0054099420085549355,-0.0026906514540314674,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221949,569.5950927734375,-6320.25537109375,-6971.349609375,0.04511864483356476,0.01629977859556675,-0.4998762607574463,5000.0,1.0014525651931763,-0.015934932976961136,-0.013029808178544044,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221951,,,,,,,,,,,543,571.6480712890625,-6325.0654296875,-6945.642578125,0.04581678658723831,0.009856128133833408,-0.49942395091056824,4970.291015625,1.0002026557922363,-0.009654947556555271,-0.009252872318029404,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,221999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,221999,563.4669189453125,-6319.22314453125,-7019.33251953125,0.043405454605817795,0.02732851728796959,-0.49998876452445984,5000.0,0.9999220371246338,-0.024349823594093323,-0.02450564317405224,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222049,580.7174682617188,-6255.66064453125,-6896.06884765625,0.04803190007805824,0.011938191018998623,-0.5001019239425659,5000.0,0.9995872974395752,-0.016259344294667244,-0.017087940126657486,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222099,563.381103515625,-6349.8994140625,-6960.751953125,0.04570035636425018,0.009494349360466003,-0.5002138614654541,5000.0,0.9999895095825195,-0.0018993287812918425,-0.0019203339470550418,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222149,561.73974609375,-6399.359375,-6958.203125,0.04585748165845871,-0.0005792340962216258,-0.5003258585929871,5000.0,1.0003478527069092,0.0043568080291152,0.005052515771239996,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222199,578.0833129882812,-6365.2626953125,-6950.9697265625,0.04618826508522034,0.0015247144037857652,-0.5004385113716125,5000.0,0.9993200898170471,-0.003697930369526148,-0.005063243675976992,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222249,568.731201171875,-6385.51171875,-6985.2900390625,0.044981278479099274,0.006209350656718016,-0.5005506873130798,5000.0,1.001144528388977,-0.008068779483437538,-0.005779821425676346,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222299,571.70849609375,-6396.7138671875,-6957.701171875,0.04606514424085617,-0.002144278259947896,-0.5006633400917053,5000.0,1.0018746852874756,0.0013358209980651736,0.005085315089672804,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222349,562.2550048828125,-6382.22021484375,-6972.5263671875,0.045579612255096436,0.005610269494354725,-0.5007756352424622,5000.0,1.0012540817260742,0.0015070380177348852,0.004015088547021151,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222359,,,,,,,,,,,544,,,,,,,,,,,0.06300085783004761,570.6382446289062,-5931.3056640625,-6501.96337890625,0.017006222158670425,-0.5008025169372559,1.0,0.9987167716026306,-0.014420882798731327,-0.017006222158670425,34.22509765625,0.8826665282249451,0.06315654516220093,570.6382446289062,-5927.09765625,-6497.751953125,0.016880933195352554,-0.5008025169372559,1.0,0.9987785220146179,-0.014420882798731327,-0.016880933195352554,34.21406555175781,0.8826897740364075
,,222359,,,,,,,,,,,544,571.0550537109375,-6360.4658203125,-6961.64404296875,0.04573909938335419,0.006089918781071901,-0.5003418326377869,4954.53564453125,1.0001630783081055,-0.005805975291877985,-0.005484560038894415,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222399,574.7687377929688,-6375.640625,-6960.9873046875,0.04606947302818298,0.002115668961778283,-0.5008881688117981,5000.0,0.9996682405471802,0.0011131609790027142,0.00044980726670473814,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222449,568.6015014648438,-6435.79443359375,-7011.74072265625,0.0442550852894783,0.001468919450417161,-0.5009999871253967,5000.0,0.9985727071762085,0.00012477251584641635,-0.0027298093773424625,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222499,583.1544189453125,-6381.86328125,-6976.35009765625,0.04562700167298317,0.00226652342826128,-0.5011125802993774,5000.0,1.0007514953613281,-0.0009859625715762377,0.0005170091753825545,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222549,572.7789306640625,-6368.31787109375,-6994.5361328125,0.04501795023679733,0.01068788394331932,-0.5012257099151611,5000.0,0.9984256029129028,-0.016744080930948257,-0.019909027963876724,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222599,562.254150390625,-6430.8544921875,-7024.494140625,0.04397358000278473,0.006277122534811497,-0.5013383626937866,5000.0,1.0007237195968628,-0.004399339202791452,-0.002957414137199521,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222649,586.0147705078125,-6339.2939453125,-6932.91357421875,0.047422558069229126,0.0015210253186523914,-0.5014516115188599,5000.0,1.0010852813720703,-0.007924010045826435,-0.0057533010840415955,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222699,574.0557250976562,-6314.20361328125,-6975.1142578125,0.045925647020339966,0.01737096533179283,-0.5015643239021301,5000.0,1.001196265220642,-0.014069479890167713,-0.011676955968141556,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222749,574.8361206054688,-6346.5205078125,-6963.2861328125,0.0464254654943943,0.008385978639125824,-0.5016763210296631,5000.0,1.0011353492736816,-0.012270158156752586,-0.009999300353229046,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222767,,,,,,,,,,,545,573.1498413085938,-6372.70849609375,-6976.8369140625,0.045691438019275665,0.006270722020417452,-0.5012595653533936,4883.38623046875,1.0001188516616821,-0.006851984187960625,-0.006616374012082815,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222799,570.9430541992188,-6415.65576171875,-7050.322265625,0.04327244311571121,0.012744726613163948,-0.5017895102500916,5000.0,1.0012600421905518,-0.00918607134371996,-0.006685369182378054,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222849,570.1301879882812,-6365.9873046875,-6995.7470703125,0.04535246640443802,0.01192585751414299,-0.5019024610519409,5000.0,1.0017640590667725,-0.008684859611093998,-0.005159195512533188,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222899,573.58203125,-6354.22265625,-7013.0048828125,0.04477764666080475,0.01948290690779686,-0.5020145773887634,4373.08642578125,1.001429557800293,-0.02275872230529785,-0.019899671897292137,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222949,579.6860961914062,-6341.80126953125,-6987.7919921875,0.045772209763526917,0.01663655787706375,-0.5021272897720337,3985.4697265625,1.0000094175338745,-0.017617013305425644,-0.01759820245206356,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,222999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,222999,563.220458984375,-6425.4150390625,-7041.37646484375,0.04385567456483841,0.010548257268965244,-0.5022394061088562,5000.0,0.9997068643569946,-0.007535603363066912,-0.008121871389448643,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223049,566.1699829101562,-6335.2392578125,-7009.72705078125,0.045088030397892,0.021663539111614227,-0.5023524761199951,5000.0,1.0012683868408203,-0.022527460008859634,-0.01999078504741192,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223099,573.3006591796875,-6364.59765625,-7025.54296875,0.04456719756126404,0.017528926953673363,-0.5024653673171997,5000.0,1.0003371238708496,-0.01620873063802719,-0.015534299425780773,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223149,568.5494384765625,-6364.62451171875,-7001.16796875,0.04553055018186569,0.013598863035440445,-0.5025783777236938,5000.0,1.0005221366882324,-0.012273280881345272,-0.011228927411139011,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223175,,,,,,,,,,,546,571.9662475585938,-6355.8525390625,-6994.88720703125,0.045539092272520065,0.013728353194892406,-0.5021791458129883,4893.96484375,1.0001524686813354,-0.013899176381528378,-0.013597757555544376,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223199,572.231689453125,-6332.896484375,-6958.4921875,0.047169193625450134,0.01067274622619152,-0.5026910901069641,5000.0,1.0004311800003052,-0.020243873819708824,-0.01938502863049507,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223249,566.2481689453125,-6441.10498046875,-6980.416015625,0.04642225801944733,-0.005387431010603905,-0.5028029680252075,5000.0,0.999817430973053,0.010392729192972183,0.010014076717197895,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223299,577.4476928710938,-6363.8837890625,-6965.02734375,0.04705267772078514,0.004739195108413696,-0.5029147267341614,5000.0,1.0012154579162598,-0.017557909712195396,-0.015127025544643402,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223349,567.682373046875,-6384.5458984375,-6992.220703125,0.04611154645681381,0.007998567074537277,-0.5030268430709839,5000.0,1.001399278640747,-0.009803167544305325,-0.007004552986472845,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223399,578.1953735351562,-6358.85595703125,-6997.73046875,0.04597082734107971,0.016112465411424637,-0.5031389594078064,3765.989990234375,0.9993788003921509,-0.02279910258948803,-0.02404172718524933,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223449,578.6338500976562,-6414.50634765625,-6964.18212890625,0.04727118834853172,-0.006892501376569271,-0.5032507181167603,4201.34814453125,0.9996877908706665,0.009359074756503105,0.008734771981835365,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223499,589.142333984375,-6406.30859375,-6976.92431640625,0.04686352610588074,-0.0037052680272608995,-0.5033628344535828,5000.0,1.0009173154830933,-0.0004093409806955606,0.001420666929334402,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223549,573.1495971679688,-6377.30712890625,-7026.48828125,0.045097388327121735,0.015206322073936462,-0.5034746527671814,5000.0,1.000523328781128,-0.003389115445315838,-0.0023422956001013517,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223583,,,,,,,,,,,547,571.7750244140625,-6393.71826171875,-6997.8291015625,0.04594329372048378,0.006526590790599585,-0.5030962228775024,4958.9755859375,1.0002847909927368,-0.006941697094589472,-0.006374761927872896,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,223599,578.1183471679688,-6448.619140625,-7030.3232421875,0.04501873627305031,0.0007172275218181312,-0.5035869479179382,5000.0,1.002224326133728,0.011296682991087437,0.015745408833026886,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5e-06,4.5e-06,223649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
