epoch,lr-Adam,lr-Adam-1,step,train/logits/fake_epoch,train/logits/fake_step,train/logits/real_epoch,train/logits/real_step,train/loss/disc_epoch,train/loss/disc_step,train/loss/g_epoch,train/loss/g_step,train/loss/nll_epoch,train/loss/nll_step,train/loss/rec_epoch,train/loss/rec_step,train/loss/total_epoch,train/loss/total_step,train/loss/vq_epoch,train/loss/vq_step,train/scalars/d_weight_epoch,train/scalars/d_weight_step,train/scalars/logvar_epoch,train/scalars/logvar_step,val/logits/fake,val/logits/real,val/loss/disc,val/loss/g,val/loss/nll,val/loss/rec,val/loss/total,val/loss/vq,val/metrics/psnr,val/metrics/ssim,val/scalars/d_weight,val/scalars/logvar,val_ema/logits/fake,val_ema/logits/real,val_ema/loss/disc,val_ema/loss/g,val_ema/loss/nll,val_ema/loss/rec,val_ema/loss/total,val_ema/loss/vq,val_ema/metrics/psnr,val_ema/metrics/ssim,val_ema/scalars/d_weight,val_ema/scalars/logvar
0,,,2949,,0.8407458066940308,,0.8501959443092346,,0.0,,0.0,,2985.250244140625,,0.18798139691352844,,2988.133056640625,,2.882910966873169,,0.0,,-0.007119230460375547,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,2999,,0.8510721921920776,,0.8623971343040466,,0.0,,0.0,,2830.00341796875,,0.17866820096969604,,2832.865966796875,,2.86259388923645,,0.0,,-0.007236025761812925,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,3049,,0.8386722207069397,,0.843189001083374,,0.0,,0.0,,3306.625244140625,,0.20764118432998657,,3309.543701171875,,2.918386459350586,,0.0,,-0.007353267166763544,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,3099,,0.9034160375595093,,0.9043295383453369,,0.0,,0.0,,3095.65576171875,,0.19495147466659546,,3098.58544921875,,2.9296069145202637,,0.0,,-0.0074692172929644585,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,3149,,0.8415952324867249,,0.8303317427635193,,0.0,,0.0,,2989.90966796875,,0.18863874673843384,,2993.0322265625,,3.122457265853882,,0.0,,-0.007585509214550257,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,3199,,0.8730904459953308,,0.8695831298828125,,0.0,,0.0,,3062.91796875,,0.19315391778945923,,3065.978515625,,3.060528039932251,,0.0,,-0.007701572496443987,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,3249,,0.823525071144104,,0.8264044523239136,,0.0,,0.0,,2764.7001953125,,0.175186887383461,,2767.763427734375,,3.063321113586426,,0.0,,-0.007817917503416538,,,,,,,,,,,,,,,,,,,,,,,,
,4.5e-06,4.5e-06,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
